transaction_id,user_id,timestamp,amount,currency,channel,payment_method,merchant_id,merchant_category_code,merchant_category_desc,merchant_risk_score,device_id,device_type,device_fingerprint_score,ip_country,billing_country,is_cross_border,hour_of_day,is_night_time,time_since_last_txn_sec,txn_velocity_1h,txn_velocity_24h,amount_vs_user_avg_ratio,account_age_days,account_creation_channel,kyc_verification_level,credit_score_band,historical_avg_amount,historical_txn_count,num_devices_used,num_linked_accounts,behavioral_score,login_anomaly_score,password_reset_recent,mfa_enabled,prior_fraud_flags,shared_device_n_accounts,shared_ip_n_accounts,community_cluster_id,num_beneficiaries_30d,beneficiary_account_age_days,text_similarity_to_phishing_corpus,llm_generated_content_prob,voice_authenticity_score,deepfake_video_score,document_authenticity_score,image_manipulation_score,refund_count_30d,refund_to_purchase_ratio,structuring_score,is_fraud,attack_type,attack_category,genai_capability,fraud_severity,is_blended_attack,ground_truth_source
TXN381591154393,U8750659,2026-08-21 08:17:11,523.23,USD,card_not_present_online,debit_card,MID293548,4111,Transit / Transportation,0.039,DEV19800280,mac_desktop,0.10103228248085368,PK,CA,True,8,True,58.25537208103838,4,1,5.29,377,mobile_app_remote,video_verified,super_prime,64.65,249,1,0,0.8374464888122615,0.8656468179836532,True,False,0,1,2,CLUSTER9946,2,0.5605180368640066,0.776525057618513,0.7855311166762914,,,,,0,,0.0920756738593098,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.919,True,synthetic
TXN357181959645,U1552874,2026-06-04 00:57:23,716.71,USD,card_not_present_online,digital_wallet,MID795678,7011,Hotels / Lodging,0.199,DEV64239258,mac_desktop,0.18821322312976768,PK,SE,True,0,False,104.58263981378713,4,1,6.86,592,web_remote,video_verified,near_prime,104.44,114,1,0,0.2865840645379988,0.8613377717594655,True,False,0,1,1,CLUSTER6858,3,1.0457805921288892,0.9695802229116428,0.7707471765851897,,,,,0,,0.27174774433659277,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.952,True,synthetic
TXN472304144164,U6986743,2026-06-18 16:34:50,362.14,USD,p2p_transfer,credit_card,MID754199,8299,Educational Services,0.363,DEV11330781,windows_desktop,0.07942987077169299,NG,GB,True,16,True,143.25791840902775,6,5,23.88,719,agent_assisted,in_branch_verified,near_prime,15.63,88,1,0,0.7291250353976608,0.7846120106302814,True,True,0,1,1,CLUSTER8153,2,1.0479795855859693,0.9028004114452974,0.971286511090009,,,,,0,,0.10423565909045455,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.896,True,synthetic
TXN479593368734,U6959536,2026-06-26 13:13:34,241.04,USD,p2p_transfer,credit_card,MID113693,4829,Money Transfer,0.07,DEV28116348,android_mobile,0.03698296803814895,EG,DE,True,13,False,282.71461193227935,2,3,8.74,165,mobile_app_remote,unverified,prime,39.3,200,1,1,0.7312939720570824,0.8487104582945408,True,False,0,1,2,CLUSTER8239,2,1.9259229659689743,0.8882521147415432,0.773973968789745,,,,,0,,0.12842035256815804,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.887,True,synthetic
TXN644651112955,U7001148,2026-07-09 13:39:55,195.23,USD,p2p_transfer,digital_wallet,MID622990,5999,Misc Retail,0.234,DEV46176751,android_mobile,0.02854558669458268,RU,US,True,13,True,413.5325986312806,3,3,18.44,393,mobile_app_remote,unverified,thin_file,36.33,182,2,1,0.7084066162196194,0.8387047009901678,True,False,0,1,2,CLUSTER6370,2,0.634228404122218,0.7530611655643109,0.8672619269108623,,,,,0,,0.15911901840044126,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.894,True,synthetic
TXN659177731371,U1068097,2026-08-02 16:20:13,677.53,USD,p2p_transfer,credit_card,MID589404,8299,Educational Services,0.075,DEV68254309,mac_desktop,0.1647591070626747,EG,SG,True,16,False,129.95288481950556,6,2,3.54,282,web_remote,basic_document,subprime,191.35,298,1,0,0.18045422582274362,0.8443694772870542,False,False,0,1,1,CLUSTER6384,2,2.9656245480341723,0.9397263365484967,0.978513566405394,,,,,0,,0.23657985912758872,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.964,True,synthetic
TXN235046570457,U0502082,2026-08-15 03:42:58,186.07,USD,card_not_present_online,debit_card,MID382344,6012,Financial Institutions - Merchandise/Services,0.295,DEV76600562,ios_mobile,0.10720447645382643,NG,DE,True,3,False,105.93099678627206,2,0,6.1,508,agent_assisted,in_branch_verified,subprime,30.52,264,2,0,0.12575382388622894,0.7030934257770879,False,False,0,1,1,CLUSTER8692,2,2.674831885610759,0.8722094932317507,0.7641528646863777,,,,,0,,0.09485045669949956,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.95,True,synthetic
TXN807459130237,U3969930,2026-06-06 21:57:03,526.34,USD,card_not_present_online,debit_card,MID682788,7995,Betting / Gambling,0.173,DEV77423007,linux_desktop,0.18262506314158466,EG,SG,True,21,False,440.6925541855298,2,1,1.29,874,agent_assisted,basic_document,thin_file,144.76,220,1,1,0.5613069017530545,0.7709865900110511,False,False,0,1,2,CLUSTER7972,3,2.923750731388247,0.8346250933222008,0.7839512016087654,,,,,0,,0.16526441675267414,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.885,True,synthetic
TXN381867012360,U8853491,2026-08-04 22:19:46,182.47,USD,p2p_transfer,digital_wallet,MID509683,5732,Electronics Stores,0.428,DEV84571111,android_mobile,0.13092733228364603,NG,JP,True,22,False,333.0620776851965,8,2,2.12,427,web_remote,basic_document,prime,85.95,6,2,0,0.13001562600985953,0.8870071025966217,True,False,0,1,1,CLUSTER2146,1,2.707421292678726,0.7117005884918594,0.87043940688134,,,,,0,,0.22377377901823653,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.912,True,synthetic
TXN551152829585,U1758830,2026-07-28 16:03:37,146.28,USD,p2p_transfer,credit_card,MID891184,6300,Insurance,0.237,DEV13163737,windows_desktop,0.19965231043127357,PK,GB,True,16,False,582.0834926244604,8,0,11.78,398,web_remote,video_verified,subprime,59.28,112,1,0,0.7710265791819703,0.7400433914376683,True,False,0,1,1,CLUSTER2274,2,1.7049239788347403,0.9141791712296459,0.7692900760800148,,,,,0,,0.0691007631089999,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.908,True,synthetic
TXN888671242264,U0676907,2026-06-30 03:09:43,409.99,USD,card_not_present_online,bank_transfer,MID473987,6012,Financial Institutions - Merchandise/Services,0.086,DEV58754403,mac_desktop,0.08148791531110343,EG,DE,True,3,True,182.01555706813951,4,2,9.34,797,web_remote,in_branch_verified,subprime,43.89,148,2,0,0.2743390694226234,0.8710797732140112,False,False,0,1,2,CLUSTER3717,2,2.0205331464967218,0.7920082633727888,0.98061186896955,,,,,0,,0.2846481624483561,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.9,True,synthetic
TXN359731833298,U8017070,2026-08-22 10:54:39,192.62,USD,p2p_transfer,upi,MID448108,5661,Shoe Stores,0.338,DEV46113065,mac_desktop,0.18568532362366186,VN,GB,True,10,False,202.2547739342136,4,1,14.09,682,agent_assisted,basic_document,subprime,40.73,271,1,0,0.7950978587906479,0.8090037123770295,True,False,0,1,1,CLUSTER8868,1,2.76491761104474,0.8934429594461359,0.8808280794644874,,,,,0,,0.09037586784684945,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.961,True,synthetic
TXN526062640119,U2172450,2026-07-15 14:11:40,413.29,USD,card_not_present_online,bank_transfer,MID197110,5691,Apparel,0.241,DEV57823444,ios_mobile,0.1686885192460101,RU,SE,True,14,True,441.8410648671733,7,1,13.55,158,web_remote,in_branch_verified,near_prime,30.49,24,2,0,0.274462511543437,0.8053083581433624,True,False,0,1,2,CLUSTER1055,3,2.147943750824836,0.7734207763871067,0.9456465350769464,,,,,0,,0.190622411651111,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.854,True,synthetic
TXN293655515850,U0130959,2026-06-26 22:38:33,499.18,USD,card_not_present_online,upi,MID338185,5732,Electronics Stores,0.199,DEV71785570,android_mobile,0.05839446803591515,VN,US,True,22,False,268.7119361350274,4,0,32.95,726,in_branch,unverified,near_prime,15.15,17,2,2,0.3001090290001406,0.9254466943975428,True,False,0,1,2,CLUSTER4733,2,2.214141973466056,0.748787911277005,0.785524555738024,,,,,0,,0.23886573165526054,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.966,True,synthetic
TXN204378664565,U0724241,2026-06-26 15:13:25,309.08,USD,card_not_present_online,bank_transfer,MID206989,8299,Educational Services,0.362,DEV22980078,windows_desktop,0.16118389834725022,ID,SG,True,15,False,159.83050461861276,2,0,4.7,579,agent_assisted,in_branch_verified,thin_file,38.58,35,2,0,0.6459890616349807,0.8123521498750957,False,False,0,1,1,CLUSTER2412,2,0.9951739056346425,0.8482667812392802,0.7884926388214277,,,,,0,,0.23406633615971695,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.984,True,synthetic
TXN171580675072,U2634120,2026-07-31 17:55:32,556.66,USD,p2p_transfer,upi,MID897445,6300,Insurance,0.136,DEV73185576,android_mobile,0.1688502424161957,PK,GB,True,17,True,535.803501213755,8,2,5.05,222,in_branch,video_verified,prime,110.18,261,2,1,0.32416022956282986,0.8376959141088502,False,True,0,1,1,CLUSTER3983,3,1.2331713240495796,0.9671413908057336,0.7771182129727323,,,,,0,,0.22108354901437174,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.913,True,synthetic
TXN581087484300,U8138407,2026-06-29 20:48:07,488.9,USD,p2p_transfer,digital_wallet,MID428052,6012,Financial Institutions - Merchandise/Services,0.646,DEV84165735,ios_mobile,0.030911008203620603,ID,CA,True,20,False,548.7237211444713,8,3,3.41,557,in_branch,basic_document,near_prime,143.39,141,1,0,0.3910669673309578,0.7969027675701436,False,False,0,1,2,CLUSTER9500,1,2.0436986407977544,0.8149070497849332,0.8758743967972916,,,,,0,,0.11230579255840085,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.937,True,synthetic
TXN106532147384,U3965196,2026-07-17 12:46:29,672.87,USD,p2p_transfer,upi,MID521559,4899,Cable / Streaming Services,0.134,DEV60113740,android_mobile,0.09711084547826944,BD,NL,True,12,True,127.35539258432507,8,0,43.13,709,in_branch,basic_document,near_prime,15.6,296,2,1,0.15643483799582014,0.9103337528255749,True,True,0,1,2,CLUSTER7991,3,1.3032302812252523,0.9472863874551419,0.9816876981697572,,,,,0,,0.14838212317722257,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.951,True,synthetic
TXN891175029776,U3320923,2026-06-11 16:31:02,420.32,USD,p2p_transfer,prepaid_card,MID895059,5411,Grocery Stores,0.081,DEV30268689,linux_desktop,0.16757831868867373,BD,SE,True,16,False,436.90203041019566,8,3,8.5,101,web_remote,video_verified,thin_file,49.44,270,1,0,0.3789508835321963,0.7901615329374356,True,False,0,1,2,CLUSTER7428,1,2.391758902332554,0.9320017454558274,0.8202997010560924,,,,,0,,0.05199536014527214,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.956,True,synthetic
TXN740473295202,U4534586,2026-08-28 06:23:46,280.61,USD,card_not_present_online,prepaid_card,MID389608,5541,Fuel / Gas Stations,0.045,DEV24836218,mac_desktop,0.1098114834290274,BD,US,True,6,True,549.2525213620395,6,0,3.1,805,mobile_app_remote,basic_document,near_prime,90.47,281,2,1,0.19986724873227543,0.7771665067311622,True,False,0,1,2,CLUSTER7189,3,1.09100778048073,0.7053848764339423,0.9580765036537194,,,,,0,,0.23774693210754794,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.942,True,synthetic
TXN814779379739,U9278026,2026-07-17 16:15:56,236.06,USD,p2p_transfer,bank_transfer,MID793877,5967,Direct Marketing / Adult,0.169,DEV44424799,windows_desktop,0.02323832449943789,VN,SG,True,16,True,487.21775627278583,2,1,12.39,214,agent_assisted,unverified,prime,10.74,167,1,1,0.6087594116477467,0.9125727940544751,False,False,0,1,2,CLUSTER6678,3,0.8510344815587961,0.8125217353889675,0.9146403049245233,,,,,0,,0.003941221798143257,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.907,True,synthetic
TXN235832601966,U8419450,2026-06-22 11:19:12,365.07,USD,p2p_transfer,upi,MID643072,5812,Restaurants,0.266,DEV93438437,windows_desktop,0.05886052936957652,VN,DE,True,11,False,160.76915101184645,3,1,9.9,828,in_branch,video_verified,near_prime,23.58,11,1,0,0.5728784053783378,0.9450918246535837,False,False,0,1,1,CLUSTER9075,2,1.0448769674129266,0.9061006182695686,0.8273842029453438,,,,,0,,0.2097875714156918,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.911,True,synthetic
TXN802734155912,U5999301,2026-06-03 02:42:13,281.09,USD,card_not_present_online,digital_wallet,MID806858,5541,Fuel / Gas Stations,0.066,DEV73198664,windows_desktop,0.09757475861380911,NG,SE,True,2,False,484.9806365393773,7,2,38.85,862,web_remote,in_branch_verified,near_prime,9.29,76,1,1,0.581440432620142,0.7729994341122494,False,False,0,1,1,CLUSTER7850,1,2.9989501982305047,0.8606579632196236,0.8093142391134769,,,,,0,,0.29878062034593367,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.944,True,synthetic
TXN734645741421,U0024270,2026-06-29 20:55:01,476.54,USD,p2p_transfer,bank_transfer,MID711357,6300,Insurance,0.352,DEV27654086,android_mobile,0.14864823454569367,RU,JP,True,20,True,158.57763516882451,5,2,10.09,144,api_partner_onboarding,basic_document,prime,43.08,237,2,0,0.6348978731377689,0.8664146147146926,True,False,0,1,2,CLUSTER4540,3,1.3135156722002301,0.7538032984293815,0.8683516173150011,,,,,0,,0.13952148430586447,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.929,True,synthetic
TXN342477591022,U8792523,2026-06-21 20:38:07,167.44,USD,p2p_transfer,bank_transfer,MID269159,5311,Department Stores,0.346,DEV44842405,windows_desktop,0.06050663864199579,NG,JP,True,20,False,297.33577292933717,3,0,8.96,85,in_branch,video_verified,near_prime,18.68,62,1,0,0.237533424677687,0.8603223148315132,True,False,0,1,2,CLUSTER6283,1,1.7818008711952578,0.7891147715740178,0.9451865338283416,,,,,0,,0.27541444479070326,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.91,True,synthetic
TXN484225261911,U0397218,2026-08-08 06:54:19,432.88,USD,p2p_transfer,credit_card,MID952248,5691,Apparel,0.013,DEV16934483,linux_desktop,0.023623448276847838,NG,JP,True,6,False,519.9972882269622,8,3,15.67,607,agent_assisted,unverified,subprime,27.63,27,1,1,0.10475677429974191,0.786598260114188,True,True,1,1,1,CLUSTER2429,1,2.1233739620670833,0.8551798913676083,0.7753679863032366,,,,,0,,0.016249489529566386,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.846,True,synthetic
TXN346144307472,U4472695,2026-08-17 15:59:20,90.71,USD,card_not_present_online,prepaid_card,MID494930,5411,Grocery Stores,0.394,DEV74720564,ios_mobile,0.14981237136907716,BD,DE,True,15,False,43.11617340760014,6,0,5.89,683,in_branch,video_verified,thin_file,17.47,140,2,0,0.7966238439624318,0.9055484151460562,False,False,0,1,1,CLUSTER6561,3,1.1626779427679144,0.7070161580615145,0.8333967110500364,,,,,0,,0.07320295666587223,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.855,True,synthetic
TXN728356739439,U7921488,2026-08-01 11:38:53,69.44,USD,card_not_present_online,upi,MID944007,6012,Financial Institutions - Merchandise/Services,0.296,DEV58040965,mac_desktop,0.19248978314843232,EG,JP,True,11,False,468.29289240921673,3,0,5.93,346,api_partner_onboarding,basic_document,prime,40.09,62,1,0,0.8472394640817076,0.9168157941082603,False,False,0,1,1,CLUSTER9845,2,2.2379724561924306,0.9440112591165787,0.7632395125920676,,,,,0,,0.028287986805669407,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.884,True,synthetic
TXN211698725013,U1014723,2026-07-06 03:10:54,462.33,USD,card_not_present_online,prepaid_card,MID645076,5999,Misc Retail,0.211,DEV55755168,ios_mobile,0.05752055102190887,RU,DE,True,3,False,588.2194588741742,4,0,3.33,452,agent_assisted,video_verified,subprime,69.47,203,1,0,0.6520332200057021,0.8940694024088525,True,False,0,1,1,CLUSTER8423,2,0.3773897296022345,0.7737202378797378,0.8714846904742087,,,,,0,,0.007199067547825799,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.976,True,synthetic
TXN764725026778,U4450167,2026-06-09 16:38:56,987.05,USD,card_not_present_online,credit_card,MID228600,7995,Betting / Gambling,0.22,DEV73057226,windows_desktop,0.03975546688983444,RU,US,True,16,True,104.79784403525122,2,0,92.86,734,api_partner_onboarding,video_verified,subprime,10.63,65,2,0,0.3077316022815555,0.8782471390947163,True,False,0,1,2,CLUSTER9060,1,1.3393329533097265,0.8835660772131549,0.8488395821475601,,,,,0,,0.10733836376795901,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.987,True,synthetic
TXN145467474276,U1893683,2026-08-27 23:29:36,462.38,USD,card_not_present_online,digital_wallet,MID198879,5411,Grocery Stores,0.038,DEV42544860,linux_desktop,0.05704029922288292,NG,DE,True,23,False,356.6402548703891,3,4,46.24,647,in_branch,in_branch_verified,near_prime,9.74,28,1,0,0.26544203776196806,0.973813221936318,True,False,0,1,1,CLUSTER8427,3,2.4788359147819223,0.8703432523930035,0.9208929375610112,,,,,0,,0.172049138348832,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.924,True,synthetic
TXN381570562851,U8411714,2026-06-21 15:14:01,119.4,USD,p2p_transfer,debit_card,MID750535,6300,Insurance,0.352,DEV59957634,android_mobile,0.10167041349228954,NG,AU,True,15,True,287.95215626000686,5,2,1.21,403,agent_assisted,unverified,prime,98.6,12,1,0,0.13929891917238205,0.857338259408085,True,False,0,1,2,CLUSTER6687,3,1.4899670172937731,0.7040293620481962,0.7607037415888802,,,,,0,,0.16837422076489988,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.962,True,synthetic
TXN853102379042,U2889872,2026-07-13 10:32:23,162.02,USD,card_not_present_online,prepaid_card,MID643063,8011,Healthcare,0.186,DEV51384325,linux_desktop,0.07769431033505671,VN,JP,True,10,False,194.2117951737507,2,1,1.46,136,api_partner_onboarding,unverified,super_prime,111.4,20,1,0,0.5704827073862865,0.7251702089442903,True,False,0,1,2,CLUSTER2138,1,2.427815733822135,0.7672963630425198,0.9097021148500328,,,,,0,,0.29094324855805404,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.856,True,synthetic
TXN505144041614,U2351386,2026-06-06 07:21:40,355.43,USD,p2p_transfer,prepaid_card,MID671637,5541,Fuel / Gas Stations,0.442,DEV84630176,linux_desktop,0.18011765417232972,ID,CA,True,7,False,500.0365384701176,4,1,3.91,759,api_partner_onboarding,video_verified,thin_file,58.47,61,2,1,0.673657561736188,0.8157315906993063,False,True,0,1,1,CLUSTER2941,3,1.6644179918682864,0.7942747112425924,0.7709285355670574,,,,,0,,0.11122650397153135,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.904,True,synthetic
TXN722611306249,U1202305,2026-06-17 09:14:02,133.37,USD,card_not_present_online,prepaid_card,MID482071,5661,Shoe Stores,0.32,DEV96646689,mac_desktop,0.1595542150744364,PK,NL,True,9,True,550.3221407850685,5,2,12.51,634,mobile_app_remote,in_branch_verified,near_prime,64.05,56,2,0,0.7860740384540299,0.7028855294762641,False,False,0,1,1,CLUSTER4634,1,1.988491711914509,0.7468958639656129,0.834575755938256,,,,,0,,0.0005203982207064528,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.864,True,synthetic
TXN981206305308,U6046787,2026-08-24 09:27:59,400.35,USD,p2p_transfer,digital_wallet,MID274394,5941,Sporting Goods,0.302,DEV92184378,linux_desktop,0.052430388396828786,VN,CA,True,9,False,47.41895736170142,3,0,10.01,745,in_branch,in_branch_verified,subprime,40.0,203,1,0,0.15219965425452428,0.9680424779482913,True,True,0,1,2,CLUSTER4455,3,0.9652578125638511,0.8569106890908987,0.8121325037563852,,,,,0,,0.2800911295858379,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.977,True,synthetic
TXN260112896149,U2048144,2026-08-02 05:34:17,1159.24,USD,p2p_transfer,credit_card,MID658946,5964,Direct Marketing / Catalog,0.06,DEV68521705,android_mobile,0.15868292405989798,EG,GB,True,5,True,415.449991695088,4,1,15.99,529,api_partner_onboarding,unverified,subprime,72.51,33,2,0,0.37393852410717277,0.8177192945872324,True,False,0,1,2,CLUSTER7845,1,0.6707796390754697,0.873252717001007,0.9527278007462362,,,,,0,,0.23975368570188904,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.971,True,synthetic
TXN926451003567,U5221366,2026-08-16 04:47:25,362.79,USD,p2p_transfer,credit_card,MID706650,5812,Restaurants,0.174,DEV75971434,ios_mobile,0.11362536186369607,VN,SG,True,4,True,405.1199342655191,3,0,21.0,672,agent_assisted,unverified,subprime,43.23,168,1,1,0.576135779849114,0.8007051206556725,True,False,0,1,2,CLUSTER5762,1,2.545657299190607,0.7752471947128783,0.822753270301997,,,,,0,,0.2145901827993405,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.959,True,synthetic
TXN505234726305,U6945642,2026-06-05 13:30:38,648.1,USD,card_not_present_online,bank_transfer,MID720942,4722,Travel Agencies,0.182,DEV61317358,mac_desktop,0.19116446687791258,RU,DE,True,13,False,48.17873864992443,4,1,4.49,544,in_branch,in_branch_verified,thin_file,144.19,40,1,0,0.31170328289751087,0.8627925957624116,True,False,0,1,1,CLUSTER3113,1,2.914801869621115,0.8785072875546251,0.9808380491084249,,,,,0,,0.014940207998348764,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.91,True,synthetic
TXN924166175931,U7420856,2026-06-07 00:40:26,255.77,USD,card_not_present_online,debit_card,MID870557,5921,Liquor Stores,0.095,DEV97442416,mac_desktop,0.026088178469563225,EG,SG,True,0,False,398.39931548004523,7,1,1.9,578,agent_assisted,basic_document,subprime,134.81,182,1,1,0.19091497468499244,0.9454521253915402,True,False,0,1,2,CLUSTER1886,3,2.2639000860758207,0.7040648231615806,0.8457672846692545,,,,,0,,0.13194664998910383,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.907,True,synthetic
TXN411235097108,U6025356,2026-06-03 02:11:28,194.86,USD,card_not_present_online,credit_card,MID550836,4899,Cable / Streaming Services,0.267,DEV86007858,linux_desktop,0.09928121347223225,NG,GB,True,2,True,243.8083517090834,6,1,4.1,440,agent_assisted,basic_document,super_prime,47.51,38,1,0,0.1641006262769582,0.7530050290529644,False,False,0,1,2,CLUSTER3946,3,2.76392935842474,0.7668240387595259,0.9096530432690281,,,,,0,,0.20305147536796816,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.834,True,synthetic
TXN606857798241,U4707626,2026-06-08 19:36:27,395.1,USD,p2p_transfer,digital_wallet,MID491893,6051,Crypto / Digital Currency,0.085,DEV11987816,windows_desktop,0.18187795619303668,PK,US,True,19,True,291.35144703141594,3,0,5.9,840,agent_assisted,in_branch_verified,near_prime,67.01,220,1,0,0.32553020049275905,0.7670667167382741,False,True,0,1,1,CLUSTER7433,2,1.062508170628939,0.9604495281431185,0.9561565439162123,,,,,0,,0.16924648854395283,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.858,True,synthetic
TXN533049121877,U7026159,2026-07-19 22:13:15,149.34,USD,p2p_transfer,credit_card,MID442031,5921,Liquor Stores,0.289,DEV60371440,ios_mobile,0.09478358977737392,NG,SG,True,22,True,388.5790775250746,3,0,4.25,401,agent_assisted,in_branch_verified,near_prime,35.12,159,1,0,0.19989370109845395,0.7342252629819896,True,False,0,1,1,CLUSTER8702,3,0.28632532224314344,0.717325771770565,0.8343439111162795,,,,,0,,0.05612027411360743,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.94,True,synthetic
TXN160565689989,U9070345,2026-08-14 11:43:24,142.57,USD,p2p_transfer,credit_card,MID365453,5941,Sporting Goods,0.192,DEV85648579,mac_desktop,0.16876171491732414,NG,CA,True,11,False,205.4305812394323,6,0,20.21,167,api_partner_onboarding,unverified,subprime,15.07,110,2,0,0.5937950884703787,0.7574637070356028,False,False,0,1,2,CLUSTER5394,2,0.21212823136530445,0.8036561052483864,0.7562906068654595,,,,,0,,0.22792261019660265,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.886,True,synthetic
TXN314751477901,U2537353,2026-07-26 19:07:17,283.38,USD,p2p_transfer,prepaid_card,MID121403,8011,Healthcare,0.1,DEV36167612,windows_desktop,0.05198985882046249,VN,AU,True,19,False,462.4695871121522,7,1,8.84,197,agent_assisted,video_verified,near_prime,39.81,30,2,1,0.633123085837979,0.8098121113842837,True,False,1,1,1,CLUSTER6640,3,2.0916115433505786,0.7730800482313165,0.7510536264230355,,,,,0,,0.06852911490416412,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.871,True,synthetic
TXN722142137025,U6146524,2026-08-12 21:28:14,440.97,USD,p2p_transfer,debit_card,MID190348,6011,ATM / Cash Disbursement,0.126,DEV33346467,mac_desktop,0.09857146101630393,ID,GB,True,21,True,301.72991100477543,5,2,22.79,176,in_branch,video_verified,near_prime,19.35,86,1,0,0.39006339728589656,0.9050794293953484,True,False,0,1,1,CLUSTER2354,2,0.782540752820073,0.710343255147316,0.9103726170909641,,,,,0,,0.03127451502911387,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.891,True,synthetic
TXN857104695908,U7929617,2026-08-07 16:04:54,189.37,USD,p2p_transfer,upi,MID720443,4111,Transit / Transportation,0.421,DEV63302642,mac_desktop,0.05772467415927132,RU,US,True,16,True,374.3252059014026,8,0,1.5,60,web_remote,video_verified,subprime,126.65,275,1,0,0.38463816875843815,0.8175833584148908,False,True,0,1,1,CLUSTER6913,3,0.6372002707971355,0.8018283955400877,0.8566937963366383,,,,,0,,0.024426547959937272,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.864,True,synthetic
TXN317744859322,U6877747,2026-06-11 02:43:48,397.29,USD,p2p_transfer,prepaid_card,MID827034,6051,Crypto / Digital Currency,0.11,DEV27367231,linux_desktop,0.09215901872031358,BD,SE,True,2,False,242.66768064101103,6,1,12.69,384,in_branch,in_branch_verified,subprime,31.31,260,2,0,0.14440150822766487,0.8191606806797899,True,False,0,1,2,CLUSTER3131,1,2.274809123012851,0.9637492301367762,0.8660525741618625,,,,,0,,0.07103458915480713,1,ai_phishing+account_takeover,social_engineering+access,text_generation+credential_stuffing_automation,0.894,True,synthetic
