transaction_id,user_id,timestamp,amount,currency,channel,payment_method,merchant_id,merchant_category_code,merchant_category_desc,merchant_risk_score,device_id,device_type,device_fingerprint_score,ip_country,billing_country,is_cross_border,hour_of_day,is_night_time,time_since_last_txn_sec,txn_velocity_1h,txn_velocity_24h,amount_vs_user_avg_ratio,account_age_days,account_creation_channel,kyc_verification_level,credit_score_band,historical_avg_amount,historical_txn_count,num_devices_used,num_linked_accounts,behavioral_score,login_anomaly_score,password_reset_recent,mfa_enabled,prior_fraud_flags,shared_device_n_accounts,shared_ip_n_accounts,community_cluster_id,num_beneficiaries_30d,beneficiary_account_age_days,text_similarity_to_phishing_corpus,llm_generated_content_prob,voice_authenticity_score,deepfake_video_score,document_authenticity_score,image_manipulation_score,refund_count_30d,refund_to_purchase_ratio,structuring_score,is_fraud,attack_type,attack_category,genai_capability,fraud_severity,is_blended_attack,ground_truth_source
TXN707856048613,U0119507,2026-06-13 14:19:00,78.47,USD,digital_wallet,prepaid_card,MID729481,5541,Fuel / Gas Stations,0.12,DEV65039927,mac_desktop,0.809,GB,GB,False,14,False,9991.722804618252,0,1,1.23,1523,in_branch,video_verified,super_prime,63.86,483,1,0,0.921,0.069,False,True,0,1,2,CLUSTER6129,0,333.68653237098005,,,,,,,0,,0.086,0,legitimate,legitimate,none,0.0,False,synthetic
TXN246653628923,U1041616,2026-08-07 01:35:54,200.65,USD,digital_wallet,upi,MID319908,5967,Direct Marketing / Adult,0.053,DEV55897036,ios_mobile,0.08337553211204346,NG,JP,True,1,True,323.4125290452446,7,1,4.57,2736,in_branch,basic_document,near_prime,43.88,1032,3,0,0.2995272877085556,0.717669762917849,True,False,0,1,2,CLUSTER1931,0,392.1865056234622,,,,,,,0,,0.069,1,account_takeover,access,credential_stuffing_automation,0.762,False,synthetic
TXN785339871814,U6581734,2026-06-11 11:39:32,44.08,USD,p2p_transfer,bank_transfer,MID861019,5411,Grocery Stores,0.206,DEV80836928,mac_desktop,0.983,CA,CA,False,11,False,64410.14238004476,0,1,0.5,776,agent_assisted,video_verified,super_prime,87.5,168,3,1,0.862,0.056,False,True,0,1,2,CLUSTER1865,2,701.1648625342156,,,,,,,0,,0.097,0,legitimate,legitimate,none,0.0,False,synthetic
TXN943873347042,U3964086,2026-06-11 17:34:08,113.4,USD,mobile_app,digital_wallet,MID366513,5661,Shoe Stores,0.118,DEV59393864,ios_mobile,0.798,DE,DE,False,17,False,77176.88986288442,0,3,0.85,493,in_branch,in_branch_verified,subprime,133.15,90,3,0,0.718,0.08,False,False,0,1,2,CLUSTER5884,2,41.774976690988524,,,,,,,0,,0.072,0,legitimate,legitimate,none,0.0,False,synthetic
TXN333507807845,U7557413,2026-08-17 14:44:32,534.48,USD,p2p_transfer,debit_card,MID741002,4111,Transit / Transportation,0.183,DEV15186220,mac_desktop,0.894,TR,AU,True,14,False,4290.481670178327,0,3,1.06,440,web_remote,video_verified,near_prime,42.1,92,2,1,0.627,0.46545612937734493,False,False,0,1,1,CLUSTER2114,0,4.134417633646222,,0.7674991576579797,0.34911990431816015,,,,0,,0.081,1,voice_cloning_fraud,social_engineering,voice_synthesis,0.79,False,synthetic
TXN571751605748,U0282770,2026-07-08 22:31:39,184.64,USD,mobile_app,upi,MID330821,5999,Misc Retail,0.118,DEV96829773,android_mobile,0.796,VN,PH,False,22,False,42914.944561431235,1,4,1.36,16,in_branch,basic_document,thin_file,26.27,3,1,0,0.462,0.013,False,False,0,20,15,CLUSTER3311,1,706.1864277596192,,,,,,,0,,0.6476614387181583,1,coordinated_multi_account_fraud,network,identity_generation_at_scale,0.636,False,synthetic
TXN888048651323,U2345832,2026-07-26 21:50:25,55.56,USD,digital_wallet,debit_card,MID588370,5812,Restaurants,0.101,DEV50577612,ios_mobile,0.799,SE,SE,False,21,False,20075.56167251719,2,1,1.33,94,api_partner_onboarding,basic_document,near_prime,41.83,41,2,0,0.869,0.044,False,False,0,1,2,CLUSTER2067,0,719.1347201494614,,,,,,,0,,0.109,0,legitimate,legitimate,none,0.0,False,synthetic
TXN849385985458,U1796425,2026-07-19 07:31:14,14.68,USD,mobile_app,prepaid_card,MID825207,4829,Money Transfer,0.167,DEV55003585,mac_desktop,0.765,SE,SE,False,7,False,37509.74030778776,1,1,0.97,1865,mobile_app_remote,in_branch_verified,near_prime,15.07,858,2,1,0.734,0.076,False,True,0,1,1,CLUSTER6397,0,143.77832462251826,,,,,,,0,,0.041,0,legitimate,legitimate,none,0.0,False,synthetic
TXN745808030622,U1230180,2026-08-05 02:57:51,204.72,USD,mobile_app,digital_wallet,MID410614,5941,Sporting Goods,0.207,DEV73976739,android_mobile,0.939,GB,GB,False,2,True,24859.91653125583,0,0,0.95,24,web_remote,basic_document,thin_file,77.7,1,1,0,0.364,0.055,False,True,0,1,1,CLUSTER4955,0,682.0517090761338,,0.36381310444978143,,,0.39750340191713,0.7955651777339353,0,,0.117,1,synthetic_document_fraud,document,image_generation,0.841,False,synthetic
TXN118317574450,U7486005,2026-07-24 08:27:49,36.0,USD,card_not_present_online,upi,MID942980,4722,Travel Agencies,0.178,DEV51290068,mac_desktop,0.907,US,US,False,8,False,103300.57363226212,0,0,1.2,862,api_partner_onboarding,video_verified,subprime,30.01,252,2,0,0.896,0.105,False,False,0,1,1,CLUSTER8692,0,772.8986005570467,,,,,,,0,,0.031,0,legitimate,legitimate,none,0.0,False,synthetic
TXN768475368464,U4573588,2026-06-04 10:41:14,115.71,USD,card_not_present_online,prepaid_card,MID868641,5691,Financial Institutions - Merchandise/Services,0.116,DEV69290323,linux_desktop,0.811,JP,JP,False,10,False,81539.75992925742,0,1,0.99,1877,mobile_app_remote,basic_document,near_prime,36.71,554,2,0,0.956,0.091,False,True,0,1,1,CLUSTER2744,0,285.41145440730145,0.1263141135584585,0.8165988005490759,,,,,5,0.9401573006995325,0.105,1,refund_fraud,merchant,text_generation,0.402,False,synthetic
TXN502521891492,U3226403,2026-06-11 23:33:38,125.71,USD,card_not_present_online,bank_transfer,MID298209,5661,Shoe Stores,0.239,DEV72098062,linux_desktop,0.915,CA,CA,False,23,False,2556.0728811053586,0,0,1.7,759,mobile_app_remote,unverified,near_prime,18.78,122,2,1,0.5561285493283967,0.043,False,True,0,1,2,CLUSTER3052,1,2.2838144097031363,0.7249606825512959,0.8005123193341235,,,,,0,,0.21312615925833953,1,ai_phishing,social_engineering,text_generation,0.546,False,synthetic
TXN161545431509,U1373599,2026-07-01 02:58:45,302.62,USD,p2p_transfer,bank_transfer,MID904600,7995,Betting / Gambling,0.22,DEV32414790,ios_mobile,0.763,JP,JP,False,2,False,62093.742979370494,0,1,1.34,831,mobile_app_remote,video_verified,subprime,6.82,232,2,0,0.821,0.748960256211095,False,False,0,1,1,CLUSTER7121,0,3.8604066809264896,,0.5207816932983029,0.0747255999934935,,,,0,,0.024,1,voice_cloning_fraud,social_engineering,voice_synthesis,0.861,False,synthetic
TXN671660517307,U1757471,2026-06-15 00:48:57,37.62,USD,atm,debit_card,MID723095,7011,Hotels / Lodging,0.131,DEV40135798,linux_desktop,0.986,GB,GB,False,0,True,9278.782611604784,1,1,1.08,281,mobile_app_remote,in_branch_verified,near_prime,34.75,486,2,0,0.824,0.038,False,False,0,1,2,CLUSTER5475,0,244.51743658055562,,,,,,,0,,0.055,0,legitimate,legitimate,none,0.0,False,synthetic
TXN313720663635,U7561626,2026-08-07 18:49:00,36.95,USD,card_not_present_online,digital_wallet,MID192585,8299,Educational Services,0.163,DEV19683279,mac_desktop,0.766,SE,SE,False,18,False,41467.567084965776,1,2,1.0,615,mobile_app_remote,unverified,near_prime,36.9,217,2,1,0.811,0.135,False,True,0,1,1,CLUSTER1665,1,249.84533099060042,,,,,,,0,,0.138,0,legitimate,legitimate,none,0.0,False,synthetic
TXN947602400496,U1649266,2026-07-27 08:06:00,502.78,USD,card_not_present_online,digital_wallet,MID498131,7995,Betting / Gambling,0.203,DEV10293176,ios_mobile,0.43375787287192796,MX,MX,False,8,False,14787.00661861004,0,1,23.33,30,in_branch,unverified,thin_file,21.55,5,1,0,0.3072364331428708,0.065,False,False,0,1,1,CLUSTER8045,0,123.34180540671662,,0.6653839327908813,,,0.5576397665300574,0.47001951807899256,0,,0.063,1,synthetic_identity_fraud,identity,text_generation,0.74,False,synthetic
TXN316488662197,U1027249,2026-08-03 03:00:14,190.65,USD,card_not_present_online,prepaid_card,MID288909,5541,Fuel / Gas Stations,0.168,DEV57904864,windows_desktop,0.837,SE,SE,False,3,False,63908.87451064609,0,2,1.29,715,web_remote,in_branch_verified,prime,68.2,89,1,0,0.5741868981494783,0.107,False,True,0,1,1,CLUSTER3947,3,2.477805290894784,0.7715183341575562,0.978018131597748,,,,,0,,0.27738337743946917,1,ai_phishing,social_engineering,text_generation,0.499,False,synthetic
TXN632013664856,U8950365,2026-08-07 22:42:24,245.41,USD,phone_banking,digital_wallet,MID385130,6011,ATM / Cash Disbursement,0.239,DEV14688719,mac_desktop,0.988,JP,JP,False,22,False,49288.612169365886,0,0,1.12,741,web_remote,video_verified,thin_file,218.42,474,1,1,0.856,0.074,False,False,0,1,1,CLUSTER6653,0,124.65829034904611,,,,,,,0,,0.002,0,legitimate,legitimate,none,0.0,False,synthetic
TXN937026848244,U3235855,2026-08-01 20:27:10,886.99,USD,p2p_transfer,upi,MID604832,5411,Grocery Stores,0.033,DEV89792943,android_mobile,0.10757329842790121,RU,NL,True,20,False,469.62915398536387,8,2,3.71,651,in_branch,unverified,subprime,74.05,184,1,0,0.3226365847148486,0.6971126181019833,True,True,0,1,1,CLUSTER1110,0,2.016431204330384,,0.723991897209067,0.25444723511876,,,,0,,0.074,1,voice_cloning_fraud+account_takeover,social_engineering+access,voice_synthesis+credential_stuffing_automation,0.923,True,synthetic
TXN126995784205,U6490245,2026-08-04 05:36:28,4.83,USD,card_present,debit_card,MID944142,6051,Crypto / Digital Currency,0.9786526372856885,DEV82959874,windows_desktop,0.894,CA,CA,False,5,False,71281.55691926488,11,0,1.96,856,mobile_app_remote,in_branch_verified,prime,69.88,266,1,1,0.913,0.134,False,False,0,1,1,CLUSTER6825,0,575.8816558158475,,,,,,,0,,0.625740476246492,1,merchant_fraud,merchant,text_generation,0.67,False,synthetic
TXN599364128765,U6503756,2026-06-08 01:02:26,22.33,USD,mobile_app,digital_wallet,MID878059,8299,Educational Services,0.197,DEV70454762,android_mobile,0.988,SE,JP,True,1,True,21334.47080130858,0,2,0.93,1225,api_partner_onboarding,video_verified,prime,24.14,78,3,0,0.845,0.079,False,True,0,1,2,CLUSTER6053,0,376.4014100448766,,,,,,,0,,0.021,0,legitimate,legitimate,none,0.0,False,synthetic
TXN663600548387,U9161061,2026-08-27 10:27:02,549.49,USD,card_not_present_online,credit_card,MID757572,4829,Money Transfer,0.129,DEV64040169,ios_mobile,0.864,AU,AU,False,10,False,10716.738006783462,0,2,1.5,24,mobile_app_remote,unverified,thin_file,65.13,1,1,0,0.498,0.042,False,False,1,1,1,CLUSTER6784,0,436.55186222988766,,0.5464535712505704,,,0.3996740211500858,0.6472393296279636,0,,0.108,1,synthetic_document_fraud,document,image_generation,0.68,False,synthetic
TXN311257098101,U2212324,2026-06-07 19:02:40,313.04,USD,mobile_app,digital_wallet,MID738183,5941,Sporting Goods,0.064,DEV96829773,windows_desktop,0.764,VN,NL,False,19,False,85212.80149757389,0,4,1.32,78,agent_assisted,unverified,thin_file,33.94,1,1,0,0.591,0.032,False,True,0,10,7,CLUSTER3311,1,456.46094001667564,,,,,,,0,,0.8582431937963855,1,coordinated_multi_account_fraud,network,identity_generation_at_scale,0.706,False,synthetic
TXN452352734889,U4028688,2026-08-11 14:12:25,1452.73,USD,p2p_transfer,prepaid_card,MID530861,5967,Direct Marketing / Adult,0.276,DEV49521745,android_mobile,0.921,SE,SE,False,14,False,18089.66885093562,1,2,1.14,563,agent_assisted,basic_document,super_prime,6.47,251,1,1,0.662,0.6748459771625532,False,False,0,1,2,CLUSTER7337,1,0.14974279114220723,,0.674425038617663,0.2279136759185036,,,,0,,0.025,1,voice_cloning_fraud,social_engineering,voice_synthesis,0.799,False,synthetic
TXN139787245992,U3909643,2026-07-09 15:35:46,14.5,USD,digital_wallet,upi,MID857141,5661,Shoe Stores,0.39,DEV34413031,linux_desktop,0.814,DE,DE,False,15,False,34856.3328741465,1,0,0.72,844,in_branch,basic_document,prime,20.18,30,2,0,0.827,0.016,False,False,0,1,2,CLUSTER3310,1,103.83988584835429,,,,,,,0,,0.108,0,legitimate,legitimate,none,0.0,False,synthetic
TXN985019537428,U2087785,2026-07-30 17:01:04,0.66,USD,card_present,debit_card,MID789455,6051,Crypto / Digital Currency,0.9423011316881891,DEV85963214,android_mobile,0.776,GB,GB,False,17,False,14885.496160645791,14,1,1.32,1887,mobile_app_remote,video_verified,near_prime,34.47,509,3,0,0.93,0.1,False,True,0,1,2,CLUSTER9571,0,330.84892307822577,,,,,,,0,,0.631701932684152,1,merchant_fraud,merchant,text_generation,0.741,False,synthetic
TXN376790904808,U9526202,2026-08-05 23:19:51,687.18,USD,p2p_transfer,prepaid_card,MID259106,7011,Hotels / Lodging,0.187,DEV75825254,android_mobile,0.951,GB,GB,False,23,False,44035.08803333192,0,1,1.14,624,agent_assisted,basic_document,near_prime,17.8,81,1,2,0.612,0.4286852394489713,False,False,0,1,1,CLUSTER1461,0,2.190167178821765,,0.8702612473489935,0.12172194807815152,,,,0,,0.086,1,voice_cloning_fraud,social_engineering,voice_synthesis,0.923,False,synthetic
TXN235981598323,U4328360,2026-06-21 12:22:39,8151.57,USD,card_not_present_online,bank_transfer,MID239899,4829,Money Transfer,0.381,DEV27643631,android_mobile,0.909,JP,JP,False,12,False,99532.54007378327,0,1,1.04,1821,in_branch,basic_document,super_prime,144.75,460,2,0,0.831,0.116,False,True,0,1,1,CLUSTER7454,3,0.7272718541459047,0.8779452525379521,0.8672258675524728,,,,,0,,0.17121835280899822,1,payment_diversion_invoice_fraud,social_engineering,text_generation,0.828,False,synthetic
TXN478182183668,U2408390,2026-06-10 04:19:05,1105.26,USD,p2p_transfer,bank_transfer,MID685756,5941,Sporting Goods,0.207,DEV24203488,windows_desktop,0.020023377475472053,PK,CA,True,4,True,548.5786891055997,3,0,4.93,478,web_remote,unverified,subprime,43.4,29,2,0,0.3048404708709543,0.44194830585833944,True,False,0,1,1,CLUSTER3490,1,0.5068875363509151,,0.6444227696434662,0.18366004950266523,,,,0,,0.087,1,voice_cloning_fraud+account_takeover,social_engineering+access,voice_synthesis+credential_stuffing_automation,0.958,True,synthetic
TXN321806531466,U1610429,2026-07-10 00:38:23,993.78,USD,card_not_present_online,bank_transfer,MID179190,4829,Money Transfer,0.147,DEV55511204,android_mobile,0.845,NL,NL,False,0,True,14318.78734476266,0,0,0.37,2294,in_branch,basic_document,near_prime,66.08,287,2,0,0.781,0.097,False,False,0,1,2,CLUSTER3070,8,1.3773263116656425,0.7955912979715813,0.895528253094731,,,,,0,,0.12812081173938963,1,payment_diversion_invoice_fraud,social_engineering,text_generation,0.881,False,synthetic
TXN531764069149,U2865243,2026-06-19 19:21:26,60.16,USD,card_present,upi,MID927183,5311,Department Stores,0.098,DEV63267966,ios_mobile,0.872,AU,AU,False,19,False,48064.526488343734,0,2,1.37,1800,in_branch,in_branch_verified,super_prime,43.81,265,2,1,0.837,0.001,False,False,0,1,1,CLUSTER8752,0,621.3315315234026,,,,,,,0,,0.021,0,legitimate,legitimate,none,0.0,False,synthetic
TXN877895262321,U4271564,2026-07-12 07:20:32,132.91,USD,card_not_present_online,bank_transfer,MID656452,5691,Apparel,0.121,DEV54376188,mac_desktop,0.901,NL,NL,False,7,False,11054.005043331475,0,1,2.73,436,mobile_app_remote,unverified,super_prime,3.39,57,2,0,0.5716266949227489,0.013,False,False,0,1,2,CLUSTER9037,1,0.4561434514074558,0.9529490673002377,0.9096988506190997,,,,,0,,0.18838471159688405,1,ai_phishing,social_engineering,text_generation,0.488,False,synthetic
TXN383682709863,U5101558,2026-06-13 00:13:45,125.94,USD,mobile_app,bank_transfer,MID317451,6051,Crypto / Digital Currency,0.466,DEV65445651,android_mobile,0.1939244691539748,PK,GB,True,0,True,57.326062765587196,3,0,3.52,1659,web_remote,basic_document,super_prime,35.73,152,2,0,0.27155592204132234,0.8809261427192205,True,False,0,1,2,CLUSTER5655,0,259.077270163182,,,,,,,0,,0.044,1,account_takeover,access,credential_stuffing_automation,0.904,False,synthetic
TXN785065002876,U7273497,2026-06-15 04:44:17,481.36,USD,mobile_app,debit_card,MID989569,6051,Crypto / Digital Currency,0.192,DEV84540306,windows_desktop,0.786,AR,AR,False,4,True,743.9225407752697,0,2,1.26,5,mobile_app_remote,video_verified,thin_file,33.77,0,1,0,0.378,0.062,False,False,0,1,1,CLUSTER9498,2,206.20947403055948,,0.6300223378222349,,0.7597721059735582,0.4667783172498046,0.5108891499434328,0,,0.131,1,deepfake_identity_fraud+synthetic_document_fraud,identity+document,video_synthesis+image_generation,0.965,True,synthetic
TXN717048992964,U9670327,2026-08-06 18:42:57,171.07,USD,mobile_app,upi,MID499447,5661,Shoe Stores,0.265,DEV69150456,linux_desktop,0.11921526657468817,VN,SE,True,18,False,481.2757024884874,4,0,3.13,2385,mobile_app_remote,video_verified,near_prime,54.68,1131,2,0,0.22328383430504217,0.7289180578684739,True,False,0,1,2,CLUSTER3642,0,463.22446996474065,,,,,,,0,,0.067,1,account_takeover,access,credential_stuffing_automation,0.865,False,synthetic
TXN372352239745,U6847532,2026-07-31 12:41:55,41.72,USD,p2p_transfer,upi,MID192527,5964,Direct Marketing / Catalog,0.266,DEV63161095,ios_mobile,0.804,DE,DE,False,12,False,59985.48657309822,0,1,1.14,2318,api_partner_onboarding,video_verified,subprime,36.63,181,2,0,0.739,0.001,False,False,0,1,1,CLUSTER4125,1,69.95074635280574,,,,,,,0,,0.138,0,legitimate,legitimate,none,0.0,False,synthetic
TXN852411991281,U9471066,2026-07-29 15:15:23,35.47,USD,p2p_transfer,credit_card,MID231514,4829,Money Transfer,0.401,DEV65793454,android_mobile,0.915,US,US,False,15,False,55398.41904182849,0,1,1.17,376,in_branch,basic_document,near_prime,30.23,624,3,0,0.906,0.125,False,False,0,1,1,CLUSTER9719,0,647.7630007880248,,,,,,,0,,0.148,0,legitimate,legitimate,none,0.0,False,synthetic
TXN804040593312,U1165908,2026-08-23 08:50:26,354.21,USD,digital_wallet,digital_wallet,MID905713,5921,Liquor Stores,0.241,DEV78813293,linux_desktop,0.6442515988896895,SG,SG,False,8,False,57949.07392460146,0,0,4.93,26,agent_assisted,basic_document,thin_file,71.88,5,1,0,0.3411607602388603,0.044,False,False,2,1,1,CLUSTER7517,1,468.98473224716855,,0.40039312610070976,,,0.3733486988808309,0.5159865772302057,0,,0.067,1,synthetic_identity_fraud,identity,text_generation,0.748,False,synthetic
TXN142962447931,U2406839,2026-06-26 20:19:33,311.21,USD,p2p_transfer,prepaid_card,MID208418,6300,Insurance,0.163,DEV96829773,mac_desktop,0.896,VN,RU,True,20,False,94207.15125365467,0,2,1.25,29,agent_assisted,unverified,thin_file,55.78,1,1,2,0.536,0.041,False,True,0,5,7,CLUSTER3311,1,766.3356898075505,,,,,,,0,,0.7500999810429398,1,coordinated_multi_account_fraud,network,identity_generation_at_scale,0.675,False,synthetic
TXN297869736320,U2909300,2026-07-13 20:50:37,4.88,USD,card_not_present_online,upi,MID707181,7995,Money Transfer,0.7235624375535089,DEV73713883,mac_desktop,0.751,SG,SG,False,20,False,2567.2014060756223,10,1,1.29,551,mobile_app_remote,in_branch_verified,prime,31.65,118,2,0,0.817,0.061,False,True,0,1,1,CLUSTER9024,0,314.79012102228,,,,,,,0,,0.7746247138547735,1,merchant_fraud,merchant,text_generation,0.679,False,synthetic
TXN582350750247,U1477792,2026-06-04 07:51:51,102.48,USD,digital_wallet,debit_card,MID745316,5732,Electronics Stores,0.037,DEV29732940,ios_mobile,0.836,GB,GB,False,7,False,66345.55381000672,0,0,1.24,190,mobile_app_remote,video_verified,prime,82.67,172,3,0,0.759,0.035,False,False,0,1,2,CLUSTER4238,0,872.2080399827757,,,,,,,0,,0.105,0,legitimate,legitimate,none,0.0,False,synthetic
TXN553598706883,U3431989,2026-07-10 03:15:31,86.12,USD,digital_wallet,debit_card,MID914401,6011,ATM / Cash Disbursement,0.019,DEV27639202,windows_desktop,0.904,SG,SG,False,3,True,73101.10314798263,1,1,0.78,1451,in_branch,basic_document,near_prime,110.59,764,3,0,0.885,0.065,False,True,0,1,2,CLUSTER4585,1,159.2497454411624,,,,,,,0,,0.064,0,legitimate,legitimate,none,0.0,False,synthetic
TXN427910003300,U8251695,2026-08-06 23:37:58,56.75,USD,phone_banking,prepaid_card,MID539713,5921,Liquor Stores,0.198,DEV14179376,android_mobile,0.869,AU,AU,False,23,False,42487.50980550305,0,0,1.44,582,agent_assisted,in_branch_verified,subprime,39.5,317,3,1,0.93,0.081,False,False,0,1,2,CLUSTER8995,0,70.08553389326732,,,,,,,0,,0.134,0,legitimate,legitimate,none,0.0,False,synthetic
TXN466144544547,U0471824,2026-07-09 14:47:05,89.46,USD,atm,upi,MID878383,6300,Insurance,0.33,DEV47708789,linux_desktop,0.936,PK,US,True,14,False,9624.568336281778,2,0,1.11,2077,mobile_app_remote,basic_document,prime,80.56,302,3,1,0.859,0.111,False,True,0,1,1,CLUSTER2898,2,740.9954056091254,,,,,,,0,,0.076,0,legitimate,legitimate,none,0.0,False,synthetic
TXN711861723736,U4160235,2026-08-28 13:49:33,44.66,USD,mobile_app,debit_card,MID796152,5999,Department Stores,0.208,DEV86770106,linux_desktop,0.965,US,US,False,13,False,29166.492065433176,0,1,0.96,2112,api_partner_onboarding,basic_document,subprime,32.62,171,1,0,0.987,0.147,False,False,0,1,2,CLUSTER1123,0,266.5507756057419,0.365480934414694,0.7568751863061058,,,,,13,0.8500085630940873,0.125,1,refund_fraud,merchant,text_generation,0.515,False,synthetic
TXN570893555725,U2118198,2026-08-25 04:20:03,446.23,USD,card_not_present_online,upi,MID637083,8299,Educational Services,0.364,DEV79672722,android_mobile,0.924,BD,BD,False,4,True,105314.48478881002,0,2,2.09,11,mobile_app_remote,video_verified,thin_file,74.45,3,1,0,0.584,0.144,False,True,0,1,2,CLUSTER9659,1,877.014203791577,,0.3096547377482682,,0.8653261702765089,0.5372295226083675,0.7287613867334116,0,,0.118,1,deepfake_identity_fraud+synthetic_document_fraud,identity+document,video_synthesis+image_generation,0.971,True,synthetic
TXN274928006605,U3669212,2026-07-06 23:40:51,122.85,USD,card_not_present_online,bank_transfer,MID361269,8299,Educational Services,0.053,DEV97816291,mac_desktop,0.773,NG,NG,False,23,False,11538.640937836246,0,0,0.61,111,web_remote,unverified,thin_file,62.68,4,1,0,0.472,0.098,False,False,0,1,2,CLUSTER5681,0,371.7299292216035,,0.3863746718896155,,,0.22550219044711395,0.755491975775206,0,,0.053,1,synthetic_document_fraud,document,image_generation,0.832,False,synthetic
TXN478173648096,U5285414,2026-06-11 12:37:08,25.2,USD,phone_banking,debit_card,MID857262,6012,Financial Institutions - Merchandise/Services,0.134,DEV39377540,mac_desktop,0.891,US,US,False,12,False,66490.90246465537,0,1,1.26,1077,web_remote,in_branch_verified,thin_file,20.07,582,2,0,0.774,0.072,False,False,0,1,2,CLUSTER8153,2,538.3673686177458,,,,,,,0,,0.104,0,legitimate,legitimate,none,0.0,False,synthetic
TXN280021587806,U0866109,2026-07-15 20:23:53,350.79,USD,digital_wallet,debit_card,MID680521,7011,Hotels / Lodging,0.027,DEV96829773,mac_desktop,0.947,VN,VN,False,20,False,7148.224922503966,0,2,1.19,32,web_remote,basic_document,thin_file,57.06,2,1,0,0.527,0.131,False,False,0,9,16,CLUSTER3311,0,425.30472905502745,,,,,,,0,,0.9439486471449965,1,coordinated_multi_account_fraud,network,identity_generation_at_scale,0.731,False,synthetic
TXN965888217933,U6434042,2026-07-01 16:08:59,110.11,USD,card_not_present_online,debit_card,MID552994,5967,Direct Marketing / Adult,0.339,DEV61724950,ios_mobile,0.803,JP,JP,False,16,False,4117.8686460365925,1,3,1.21,1442,api_partner_onboarding,in_branch_verified,near_prime,90.77,760,3,0,0.982,0.009,False,True,0,1,2,CLUSTER6465,0,667.9021537720761,,,,,,,0,,0.022,0,legitimate,legitimate,none,0.0,False,synthetic
TXN684776558434,U6213270,2026-08-22 04:16:15,91.88,USD,card_not_present_online,prepaid_card,MID235915,8299,Educational Services,0.271,DEV29502337,windows_desktop,0.908,JP,JP,False,4,True,31060.389062181643,0,1,0.9,2446,agent_assisted,basic_document,prime,101.67,206,1,0,0.951,0.089,False,True,0,1,1,CLUSTER4800,0,715.5676049054617,,,,,,,0,,0.077,0,legitimate,legitimate,none,0.0,False,synthetic
TXN112738155823,U2431540,2026-06-29 19:41:25,286.28,USD,digital_wallet,digital_wallet,MID445188,5691,Apparel,0.236,DEV96829773,android_mobile,0.92,VN,AR,True,19,False,24902.369072145633,0,4,0.84,80,in_branch,unverified,thin_file,20.53,2,1,0,0.377,0.004,False,True,0,20,23,CLUSTER3311,0,462.2511862182634,,,,,,,0,,0.6613990006092129,1,coordinated_multi_account_fraud,network,identity_generation_at_scale,0.783,False,synthetic
TXN941315245507,U2249707,2026-08-24 07:37:28,1562.28,USD,card_not_present_online,upi,MID587778,5967,Direct Marketing / Adult,0.231,DEV64360320,linux_desktop,0.19665274990183768,ID,CA,True,7,False,511.36113259895905,5,2,25.6,2032,api_partner_onboarding,basic_document,super_prime,61.03,456,3,0,0.3688700603619741,0.7623358203249379,False,False,0,1,2,CLUSTER6152,0,587.1433813070898,,,,,,,0,,0.099,1,account_takeover,access,credential_stuffing_automation,0.799,False,synthetic
TXN702015812539,U4179533,2026-08-23 08:28:19,997.82,USD,card_not_present_online,upi,MID875713,5661,Shoe Stores,0.095,DEV74360298,windows_desktop,0.09718330316289239,ID,JP,True,8,False,63.156564205304285,2,0,24.11,2415,in_branch,in_branch_verified,super_prime,41.39,126,1,0,0.18982973105053136,0.960680116356418,True,False,0,1,2,CLUSTER2247,0,100.82183098530147,,,,,,,0,,0.004,1,account_takeover,access,credential_stuffing_automation,0.817,False,synthetic
TXN924901869375,U6835426,2026-08-16 19:51:51,171.84,USD,mobile_app,credit_card,MID912959,5732,Electronics Stores,0.264,DEV97836408,mac_desktop,0.1300225369981857,RU,NL,True,19,False,320.69674844708726,2,0,6.03,2883,in_branch,basic_document,prime,28.51,867,1,0,0.11259077251004032,0.869647575128193,True,False,0,1,2,CLUSTER4012,0,126.9261656464117,,,,,,,0,,0.048,1,account_takeover,access,credential_stuffing_automation,0.859,False,synthetic
TXN250435826559,U5905207,2026-07-12 11:10:56,170.68,USD,card_not_present_online,upi,MID210020,5691,Hotels / Lodging,0.207,DEV71813799,mac_desktop,0.822,CA,CA,False,11,False,14707.550714320749,0,0,1.16,2061,api_partner_onboarding,video_verified,near_prime,34.93,145,2,0,0.915,0.147,False,True,0,1,2,CLUSTER5228,1,872.7715973364265,0.15152265970560946,0.8478824479612492,,,,,7,0.9302293343213706,0.11,1,refund_fraud,merchant,text_generation,0.39,False,synthetic
TXN335797175528,U9498466,2026-07-23 08:33:32,38.23,USD,phone_banking,prepaid_card,MID489739,4899,Cable / Streaming Services,0.407,DEV10597433,linux_desktop,0.861,JP,JP,False,8,False,230067.70758034775,1,1,0.88,1489,agent_assisted,video_verified,prime,43.3,337,3,1,0.805,0.02,False,False,0,1,1,CLUSTER6326,0,644.3791941729224,,,,,,,0,,0.054,0,legitimate,legitimate,none,0.0,False,synthetic
